,UA.VI,UA.VO,UA.DP,UA.DT,UA.ZT,UA.ZK,UA.ZP,UA.IF,UA.KV,UA.KH,UA.LH,UA.LV,UA.MY,UA.OD,UA.PL,UA.RV,UA.SM,UA.TP,UA.KK,UA.KS,UA.KM,UA.CK,UA.CV,UA.CH,UA.KR,UA.KC,UA.SC
2-2-2015 15:00,-653.41,-354.61,-1936.93,-1699.27,-442.46,-379.11,-900.75,-513.49,-790.96,-350.91,-571.75,-904.76,-450.64,-798.05,-837.43,-408.88,-404.81,-340.99,-1187.16,-350.19,-450.78,-568.04,-280.47,-362.37,-476.14,-1994.7,-96.35
2-2-2015 16:00,-665.26,-363.54,-1959.96,-1736.26,-452.34,-390.31,-913.02,-525.24,-805.06,-358.54,-591.7,-926.33,-460.07,-820.28,-846.79,-418.56,-413.49,-349.78,-1208.63,-358.84,-461.09,-576.82,-288.93,-370,-495.6,-2023.1,-100.36
2-2-2015 17:00,-676.46,-373.75,-1967.51,-1768.4,-463.01,-404.25,-920.97,-537.72,-815.55,-366.04,-615.51,-949.27,-469.21,-844.55,-849.89,-429.65,-422.23,-360.2,-1226.81,-368.62,-472.41,-583.76,-299.76,-377.58,-520.33,-2021.87,-105.33
2-2-2015 18:00,-683.19,-381.64,-1961.13,-1788.99,-470.73,-415.79,-922.57,-546.77,-820.53,-371.19,-635.77,-966.2,-475.31,-863.62,-846.97,-438.04,-428.23,-368.41,-1236.8,-376.09,-480.75,-586.73,-308.82,-382.71,-542.23,-2006.08,-109.73
2-2-2015 19:00,-674.68,-380.67,-1912.09,-1767.96,-467.68,-417.47,-904.09,-543.25,-806.94,-367.8,-640.26,-960.72,-470.55,-862.06,-825.81,-436.38,-424.45,-368.06,-1218.99,-374.85,-478.07,-576.81,-310.56,-379.11,-550.33,-1944,-111.3
2-2-2015 20:00,-650.52,-369.4,-1822.34,-1697.86,-452.69,-407.09,-866.55,-525.47,-773.12,-354.77,-623.12,-929.23,-453.73,-834.55,-787.94,-423.45,-409.76,-357.8,-1171.65,-363.54,-463.08,-554.21,-303.4,-365.87,-538.46,-1827.57,-108.71
2-2-2015 21:00,-616.95,-349.89,-1727.21,-1604.99,-429,-385.47,-822.11,-497.7,-731.73,-335.89,-588.18,-879.71,-429.71,-788.79,-747.39,-401.38,-388.12,-339.02,-1110,-344.34,-438.84,-525.71,-287.39,-346.58,-507.95,-1721.71,-102.45
2-2-2015 22:00,-574.8,-320.46,-1643.35,-1491.04,-395.56,-349.19,-775.94,-458.77,-685.75,-310.92,-529.17,-809.63,-398.43,-720.65,-711.33,-368.52,-359.19,-309.74,-1037,-315.77,-404.05,-493.54,-259.72,-321.06,-451.02,-1650.62,-90.99
2-2-2015 23:00,-522.16,-285.9,-1524.56,-1349.9,-355.45,-307.86,-714.23,-412.08,-626.54,-280.5,-462.85,-726,-360.08,-641.06,-660.19,-329.67,-323.99,-275.64,-944.53,-282.09,-362.51,-451.84,-228.4,-289.89,-388.69,-1541.63,-78.43
3-2-2015 00:00,-497.91,-271.05,-1460.47,-1282.2,-337.77,-290.89,-683.49,-391.36,-597.17,-266.59,-435.04,-688.86,-342.46,-606.06,-632.94,-312.98,-308.03,-261.24,-900.37,-267.54,-344.35,-431.76,-215.74,-275.71,-363.62,-1471.4,-73.3
3-2-2015 01:00,-490.46,-265.85,-1440.91,-1255.94,-331.86,-284.7,-674.7,-384.17,-586.77,-261.66,-423.01,-675.52,-336.38,-592.08,-625.22,-307.44,-302.55,-256.28,-885.72,-262.45,-338.25,-425.83,-211.22,-270.88,-352.37,-1439.75,-70.91
3-2-2015 02:00,-486.84,-262.64,-1437.1,-1244.61,-328.48,-280.4,-671.85,-380.16,-582.94,-259.18,-415.37,-668.12,-333.36,-584.15,-623.74,-304,-299.7,-253.05,-879.5,-259.37,-334.68,-423.49,-207.92,-268.4,-344.56,-1436.19,-69.32
3-2-2015 03:00,-488.94,-264.67,-1437.68,-1250.56,-330.56,-283.22,-673.12,-382.59,-584.76,-260.62,-420.18,-672.59,-335.1,-588.94,-623.98,-306.19,-301.38,-255.13,-882.8,-261.3,-336.9,-424.7,-210.12,-269.85,-349.62,-1434.52,-70.33
3-2-2015 04:00,-495.74,-270.14,-1447.68,-1270.72,-336.5,-290.33,-679.38,-389.58,-592.1,-265.01,-432.48,-685.4,-340.51,-602.19,-628.09,-312.15,-306.44,-260.62,-894.55,-266.58,-343.14,-429.45,-215.57,-274.28,-361.95,-1443.65,-72.84
3-2-2015 05:00,-517.9,-287.3,-1485.21,-1336.75,-355.33,-312.24,-701.15,-411.79,-616.85,-279.15,-470.45,-726.02,-357.98,-643.85,-643.59,-330.87,-322.67,-277.69,-933.48,-283.17,-362.85,-445.43,-232.26,-288.51,-399.53,-1481.95,-80.49
3-2-2015 06:00,-579.98,-323.39,-1667.52,-1516.9,-399.17,-351.95,-784.15,-463.57,-696.51,-314.78,-537.33,-818.95,-403.17,-731.18,-720.35,-371.34,-363.2,-312.14,-1049.88,-318.72,-407.61,-498.45,-261.38,-324.62,-457.64,-1703.81,-92.59
3-2-2015 07:00,-625.98,-344.79,-1831.71,-1641.25,-427.66,-371.94,-854.78,-496.92,-757.57,-338.81,-567.4,-877.38,-434.34,-780.55,-790.63,-396.28,-390.59,-331.93,-1137.43,-340.16,-436.18,-541.15,-275.48,-349.34,-478.27,-1897.68,-96.95
3-2-2015 08:00,-654.03,-359.39,-1918.01,-1712.91,-446.19,-387.14,-894.47,-518.37,-791.66,-353.58,-589.64,-914.98,-453.4,-812.96,-828.06,-413.26,-407.65,-345.92,-1188.48,-354.63,-455,-565.92,-286.68,-364.65,-496.09,-1985.93,-100.54
3-2-2015 09:00,-659.59,-361.28,-1938.88,-1723.11,-449.11,-388.45,-903.84,-521.56,-797.97,-355.87,-589.76,-920.1,-456.53,-815.76,-837.53,-415.78,-410.39,-347.69,-1198.19,-356.55,-457.88,-571.38,-287.62,-367.18,-494.93,-2001.95,-100.24
3-2-2015 10:00,-658.65,-359.62,-1938.24,-1713.42,-447.62,-386.08,-903.95,-519.48,-795.31,-354.41,-583.38,-915.74,-454.9,-809.65,-838.03,-414.34,-408.93,-346.16,-1195.24,-354.96,-456.29,-571.09,-285.93,-365.94,-488.41,-1988.92,-98.8
3-2-2015 11:00,-654.12,-356.43,-1926.75,-1697.81,-444,-382.27,-898.67,-515.1,-789.14,-351.44,-576.1,-907.64,-451.22,-801.21,-833.47,-410.93,-405.61,-343.1,-1186.44,-351.85,-452.56,-567.51,-283.13,-363.01,-481.57,-1971.01,-97.35
3-2-2015 12:00,-651.74,-354.32,-1923.63,-1689.58,-441.78,-379.47,-896.72,-512.43,-786.32,-349.75,-570.87,-902.65,-449.17,-795.76,-832.32,-408.7,-403.69,-341.01,-1182.13,-349.82,-450.22,-565.93,-281.01,-361.35,-476.29,-1966.21,-96.26
3-2-2015 13:00,-651.97,-354.71,-1922.18,-1689.75,-442.13,-380.1,-896.49,-512.82,-786.17,-349.91,-571.81,-903.35,-449.36,-796.52,-831.76,-409.13,-403.91,-341.45,-1182.23,-350.19,-450.61,-565.93,-281.53,-361.53,-477.4,-1962.71,-96.47
3-2-2015 14:00,-653.01,-355.47,-1925.06,-1693.85,-442.98,-381.01,-897.71,-513.87,-787.76,-350.65,-573.69,-905.33,-450.26,-798.67,-832.85,-409.92,-404.71,-342.16,-1184.38,-350.93,-451.49,-566.76,-282.18,-362.23,-479.16,-1968.14,-96.85
3-2-2015 15:00,-657.66,-358.92,-1936.75,-1711.34,-446.82,-385.19,-902.93,-518.59,-794.45,-353.87,-582.14,-914.17,-454.22,-808.22,-837.32,-413.53,-408.28,-345.44,-1193.7,-354.29,-455.46,-570.35,-285.24,-365.37,-487.17,-1989.17,-98.56
3-2-2015 16:00,-668.64,-367.49,-1956.48,-1746.17,-456.21,-396.11,-913.79,-529.76,-807.42,-361.08,-601.74,-934.75,-463.09,-829.71,-845.25,-422.79,-416.48,-353.91,-1213.53,-362.58,-465.27,-578.31,-293.49,-372.55,-506.48,-2013.91,-102.54
3-2-2015 17:00,-677.31,-376.13,-1957.93,-1771.74,-465.01,-408.21,-918.65,-540.08,-815.05,-367.17,-622.68,-953.84,-470.43,-850.4,-845.71,-432.08,-423.57,-362.78,-1227.27,-370.82,-474.67,-583.19,-302.92,-378.67,-528.58,-2007.22,-106.98
3-2-2015 18:00,-681.89,-382.68,-1946.34,-1786.73,-471.15,-418.18,-917.6,-547.3,-817.6,-371.11,-640.5,-967.51,-475,-866.45,-840.53,-438.95,-428.18,-369.67,-1233.48,-376.99,-481.37,-584.42,-310.81,-382.56,-548.24,-1986.68,-110.93
3-2-2015 19:00,-673.73,-382.07,-1897.15,-1766.6,-468.47,-420.38,-899.27,-544.19,-804.26,-367.96,-645.85,-962.81,-470.53,-865.72,-819.31,-437.68,-424.68,-369.7,-1216.17,-376.09,-479.08,-574.67,-312.96,-379.21,-557.27,-1923.78,-112.69
3-2-2015 20:00,-652.26,-372.15,-1816.1,-1703.47,-455.22,-411.36,-865.65,-528.43,-773.8,-356.34,-630.71,-934.85,-455.53,-841.23,-785.2,-426.34,-411.61,-360.72,-1173.8,-366.12,-465.86,-554.49,-306.79,-367.42,-546.93,-1816.67,-110.4
3-2-2015 21:00,-616.84,-351.35,-1717.46,-1605.85,-430.06,-388.14,-819.21,-498.97,-730.47,-336.38,-593.25,-882.3,-430.16,-792.56,-743.11,-402.81,-388.72,-340.65,-1109.01,-345.68,-440.09,-524.58,-289.56,-347.03,-513.98,-1708.42,-103.65
3-2-2015 22:00,-574.34,-321.6,-1633.36,-1490.9,-396.29,-351.43,-772.78,-459.65,-684.18,-311.18,-533.51,-811.5,-398.6,-723.67,-706.95,-369.6,-359.52,-311.04,-1035.44,-316.79,-404.94,-492.19,-261.55,-321.27,-456.28,-1637.42,-92.05
3-2-2015 23:00,-521.69,-287.41,-1512.43,-1350.21,-356.45,-310.75,-710.42,-413.29,-624.75,-280.91,-468.47,-728.55,-360.38,-645.08,-654.85,-331.1,-324.48,-277.33,-942.83,-283.45,-363.72,-450.24,-230.75,-290.23,-395.45,-1525.89,-79.79
4-2-2015 00:00,-497.9,-272.09,-1454.16,-1283.11,-338.54,-292.74,-681.63,-392.28,-596.46,-266.97,-438.59,-690.74,-342.83,-608.76,-630.15,-313.99,-308.49,-262.38,-899.87,-268.48,-345.24,-431.06,-217.24,-276.06,-367.8,-1463.06,-74.14
4-2-2015 01:00,-491.08,-267.32,-1435.95,-1258.65,-333.12,-287.08,-673.54,-385.67,-586.79,-262.42,-427.45,-678.45,-337.22,-595.81,-623.01,-308.93,-303.44,-257.85,-886.33,-263.82,-339.66,-425.61,-213.12,-271.61,-357.4,-1432.82,-71.92
4-2-2015 02:00,-487.95,-264.55,-1432.35,-1248.51,-330.21,-283.39,-671.03,-382.2,-583.34,-260.26,-420.78,-672.01,-334.58,-588.87,-621.63,-305.97,-300.96,-255.07,-880.85,-261.16,-336.58,-423.57,-210.29,-269.45,-350.61,-1428.63,-70.53
4-2-2015 03:00,-490.44,-266.7,-1434.68,-1255.47,-332.49,-286.28,-673,-384.86,-585.72,-261.87,-425.65,-676.88,-336.56,-593.93,-622.62,-308.33,-302.84,-257.26,-884.93,-263.22,-339,-425.19,-212.53,-271.1,-355.62,-1429.03,-71.54
4-2-2015 04:00,-497.89,-272.49,-1446.72,-1277.17,-338.84,-293.71,-680.21,-392.32,-593.82,-266.59,-438.36,-690.5,-342.4,-607.84,-627.64,-314.66,-308.28,-263.05,-897.84,-268.82,-345.65,-430.52,-218.21,-275.86,-368.25,-1440.07,-74.1
4-2-2015 05:00,-521.73,-290.66,-1488.76,-1347.93,-358.88,-316.77,-704.11,-415.96,-620.63,-281.7,-478.25,-733.68,-361.09,-651.92,-645.04,-334.52,-325.62,-281.1,-939.83,-286.39,-366.61,-447.89,-235.76,-291.07,-407.55,-1483.5,-82.11
4-2-2015 06:00,-585.66,-327.86,-1675.88,-1532.93,-404.05,-357.74,-789.47,-469.28,-702.43,-318.35,-547.08,-829.35,-407.59,-741.76,-723.88,-376.25,-367.33,-316.64,-1059.53,-323.04,-412.74,-502.45,-265.83,-328.24,-467.41,-1709.98,-94.56
4-2-2015 07:00,-631.5,-349.12,-1839.4,-1656.16,-432.39,-377.57,-859.91,-502.43,-763.09,-342.22,-576.66,-887.36,-438.57,-790.58,-793.95,-401.07,-394.56,-336.31,-1146.63,-344.34,-441.15,-545.02,-279.83,-352.82,-487.59,-1901.71,-98.81
4-2-2015 08:00,-660.78,-364.04,-1931.29,-1730.39,-451.5,-392.86,-901.91,-524.52,-798.81,-357.5,-598.68,-925.97,-458.32,-823.48,-833.86,-418.49,-412.21,-350.56,-1200,-359.14,-460.52,-571.08,-291.06,-368.68,-504.81,-1995.63,-102.28
4-2-2015 09:00,-664.75,-365.46,-1945.27,-1737.13,-453.64,-393.95,-908.4,-526.83,-803.03,-359.11,-598.86,-929.67,-460.53,-825.48,-840.28,-420.39,-414.17,-351.93,-1206.72,-360.58,-462.64,-574.91,-291.87,-370.47,-504.16,-2004.56,-102.09
4-2-2015 10:00,-664.62,-364.06,-1948.16,-1729.39,-452.55,-391.72,-909.97,-525.21,-801.48,-358.02,-592.55,-926.09,-459.39,-819.87,-842.33,-419.28,-413.12,-350.61,-1205.34,-359.26,-461.45,-575.45,-290.27,-369.62,-497.48,-1995.49,-100.61
4-2-2015 11:00,-659.93,-360.53,-1937.76,-1713.2,-448.64,-387.36,-904.92,-520.49,-795.31,-354.87,-584.29,-917.33,-455.52,-810.61,-838.25,-415.52,-409.59,-347.2,-1196.38,-355.83,-457.39,-571.9,-287.03,-366.52,-489.52,-1979.34,-98.95
4-2-2015 12:00,-657.02,-358.32,-1931.95,-1703.73,-446.2,-384.59,-901.91,-517.57,-791.72,-352.96,-579.22,-911.94,-453.16,-804.97,-835.93,-413.14,-407.43,-345.03,-1191.01,-353.69,-454.85,-569.74,-284.95,-364.63,-484.59,-1971.37,-97.92
4-2-2015 13:00,-657.9,-358.81,-1933.9,-1705.26,-446.8,-385.14,-903.02,-518.23,-792.49,-353.37,-579.82,-913.05,-453.7,-805.83,-836.86,-413.73,-407.93,-345.53,-1192.38,-354.16,-455.47,-570.47,-285.38,-365.08,-485.12,-1971.6,-98.01
4-2-2015 14:00,-658.41,-359.37,-1934.68,-1708.15,-447.36,-385.91,-903.35,-518.95,-793.4,-353.86,-581.6,-914.49,-454.28,-807.62,-837.03,-414.28,-408.45,-346.07,-1193.55,-354.7,-456.06,-570.77,-285.94,-365.53,-486.91,-1974.91,-98.4
4-2-2015 15:00,-663.12,-363.05,-1945.49,-1726.07,-451.39,-390.47,-908.32,-523.89,-800.08,-357.2,-590.77,-923.77,-458.35,-817.77,-841.09,-418.11,-412.15,-349.59,-1202.92,-358.27,-460.24,-574.3,-289.29,-368.76,-495.75,-1994.89,-100.28
4-2-2015 16:00,-674.34,-371.67,-1966.31,-1761.3,-460.88,-401.38,-919.65,-535.18,-813.34,-364.49,-610.26,-944.52,-467.35,-839.28,-849.52,-427.44,-420.45,-358.1,-1223.19,-366.62,-470.15,-582.51,-297.54,-376.05,-514.87,-2020.54,-104.22
4-2-2015 17:00,-683.7,-380.37,-1971.48,-1788.19,-469.92,-413.33,-925.97,-545.75,-821.93,-370.82,-630.7,-963.97,-475.04,-859.96,-851.62,-436.87,-427.82,-367,-1238.26,-374.95,-479.76,-588.19,-306.84,-382.43,-536.2,-2017.79,-108.5
4-2-2015 18:00,-687.68,-386.55,-1958.6,-1801.78,-475.61,-422.87,-924.23,-552.47,-823.88,-374.43,-647.88,-976.75,-479.19,-875.21,-845.86,-443.32,-432.05,-373.51,-1243.48,-380.75,-486.01,-588.94,-314.38,-385.98,-555.26,-1996.46,-112.33
4-2-2015 19:00,-678.94,-385.64,-1907.83,-1780.52,-472.55,-424.75,-905.08,-548.94,-809.94,-371.01,-652.89,-971.33,-474.36,-873.93,-823.92,-441.69,-428.22,-373.25,-1225.19,-379.56,-483.33,-578.68,-316.3,-382.33,-564.02,-1932.75,-114.04
4-2-2015 20:00,-655.91,-375.18,-1820.36,-1713.64,-458.47,-415.37,-868.77,-532.22,-777.41,-358.67,-637.42,-941.77,-458.4,-848.34,-787.01,-429.66,-414.32,-363.78,-1179.85,-369.03,-469.29,-556.95,-309.89,-369.79,-553.76,-1818.57,-111.77
4-2-2015 21:00,-620.61,-354.19,-1723.69,-1616.17,-433.2,-391.76,-822.97,-502.64,-734.42,-338.69,-599.21,-888.93,-433.03,-799.17,-745.78,-405.95,-391.4,-343.49,-1115.43,-348.42,-443.38,-527.33,-292.34,-349.38,-519.88,-1712.94,-104.84
4-2-2015 22:00,-578.49,-324.76,-1639.74,-1502.03,-399.78,-355.49,-776.81,-463.7,-688.4,-313.71,-540.15,-818.83,-401.74,-730.97,-709.72,-373.11,-362.46,-314.23,-1042.4,-319.85,-408.6,-495.17,-264.68,-323.85,-462.9,-1641.26,-93.37
4-2-2015 23:00,-543.59,-300.46,-1569.46,-1407.23,-372.15,-325.59,-738.4,-431.5,-650.09,-293.02,-491.4,-760.86,-375.82,-674.57,-679.55,-345.99,-338.5,-290.08,-981.77,-296.25,-379.85,-468.45,-241.9,-302.72,-415.95,-1580.24,-83.91
5-2-2015 00:00,-499.78,-273.92,-1454.7,-1288.61,-340.42,-295.29,-682.74,-394.48,-598.13,-268.27,-442.99,-694.81,-344.41,-613.14,-630.35,-315.97,-310,-264.25,-902.86,-270.23,-347.25,-432.14,-219.23,-277.37,-372.43,-1461.89,-75.07
5-2-2015 01:00,-493.05,-268.99,-1437.93,-1264.08,-334.91,-289.32,-675.14,-387.75,-588.67,-263.69,-431.19,-682.24,-338.77,-599.72,-623.85,-310.76,-304.91,-259.54,-889.55,-265.42,-341.54,-426.91,-214.85,-272.89,-361.24,-1433.28,-72.69
5-2-2015 02:00,-489.89,-266.16,-1434.48,-1253.82,-331.94,-285.53,-672.66,-384.21,-585.21,-261.49,-424.35,-675.68,-336.09,-592.63,-622.54,-307.75,-302.4,-256.71,-884.03,-262.71,-338.41,-424.86,-211.95,-270.71,-354.25,-1429.28,-71.26
5-2-2015 03:00,-493.08,-268.57,-1439.66,-1262.43,-334.6,-288.6,-675.84,-387.31,-588.51,-263.43,-429.36,-681.28,-338.51,-598.19,-624.78,-310.41,-304.66,-259.13,-889.44,-265.03,-341.2,-427.18,-214.31,-272.69,-359.23,-1432.71,-72.26
5-2-2015 04:00,-499.47,-273.65,-1449.57,-1281.55,-340.13,-295.17,-681.84,-393.84,-595.53,-267.55,-440.78,-693.23,-343.59,-610.56,-628.85,-315.95,-309.39,-264.2,-900.57,-269.94,-347,-431.69,-219.33,-276.84,-370.63,-1442.5,-74.58
5-2-2015 05:00,-524,-292.37,-1492.35,-1353.94,-360.78,-318.96,-706.36,-418.16,-622.93,-283.07,-481.79,-737.65,-362.8,-655.83,-646.6,-336.43,-327.22,-282.83,-943.64,-288.05,-368.59,-449.54,-237.45,-292.48,-411.07,-1485.55,-82.81
5-2-2015 06:00,-586.85,-329.04,-1675.63,-1535.79,-405.26,-359.42,-790.09,-470.66,-703.25,-319.13,-549.76,-831.86,-408.54,-744.38,-723.83,-377.55,-368.27,-317.87,-1061.24,-324.16,-414.03,-503.1,-267.15,-329.05,-470.29,-1707.08,-95.12
5-2-2015 07:00,-631.37,-349.91,-1833.39,-1656.07,-432.95,-379.07,-858.13,-503.07,-762.15,-342.43,-579.37,-888.67,-438.74,-792.51,-791.36,-401.86,-394.84,-337.21,-1145.84,-345.05,-441.82,-544.31,-281.05,-353.02,-490.87,-1892.74,-99.46
5-2-2015 08:00,-662.01,-365.74,-1928.19,-1733.92,-453.1,-395.45,-901.68,-526.38,-799.37,-358.49,-603.15,-929.46,-459.48,-827.49,-832.53,-420.3,-413.39,-352.36,-1201.56,-360.74,-462.27,-571.43,-293.11,-369.68,-509.76,-1989.23,-103.26
5-2-2015 09:00,-665.86,-366.85,-1943.3,-1740.14,-454.98,-396.04,-908.45,-528.38,-803.62,-359.95,-602.39,-932.55,-461.52,-828.71,-839.45,-421.88,-415.17,-353.4,-1208.19,-361.89,-464.1,-575.32,-293.53,-371.33,-508.04,-1999.77,-102.86
5-2-2015 10:00,-665.7,-365.3,-1946.92,-1732.27,-453.77,-393.55,-910.2,-526.63,-802.14,-358.8,-595.64,-928.71,-460.32,-822.76,-841.81,-420.62,-414.05,-351.92,-1206.83,-360.43,-462.78,-575.92,-291.72,-370.42,-500.85,-1991.86,-101.28
