timestep,AUT,BEL,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,IRL,ITA,LVA,LTU,LUX,NLD,POL,PRT,ROU,SVK,SVN,ESP,SWE,GBR,ALB,BIH,MKD,MNE,NOR,SRB,CHE
2016-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0,0.022573821509630262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.015752906494433724,0.0,0.08003523894257163,0.0,0.0,0.0,0.0,0.0,0.0,0.02429936004170505,0.0,0.0,0.0010746564545424523,0.0,0.0,0.0,0.0,0.0,0.0,0.011777941349477001,0.0,0.0,0.0,0.0,0.0,0.0099612739342505,0.002168192503072525,0.010424572054248436,0.0062375943333485675,0.0,0.005098143024447011,0.0
2016-01-01 07:00:00,0.00986634272651991,0.0,0.026624186520134673,0.03311936141632575,0.11815401736494764,0.00508752384119979,0.0,0.0017110954602259994,0.0,0.0010030758653283537,0.0,0.04971778835894442,0.028399768624866394,0.0,0.024963064972355366,0.006174881940846093,0.011243825565989947,0.0,0.0,0.013302602789821793,0.0,0.03382893778654581,0.022403954102031536,0.022288037664470944,0.0,0.0,0.0,0.03798935278898312,0.03697051120541619,0.024496287287315684,0.03905311722975099,0.0,0.029385823758973806,0.003912912825324271
2016-01-01 08:00:00,0.04653031932506395,0.007512204242616027,0.045046096218790896,0.07252105305159502,0.1440697041366321,0.03137562987262739,0.0,0.023829735823311927,0.0028857223116184687,0.018599948183424708,0.016366108724812933,0.07739062559285811,0.052491396556174234,0.0,0.061210072304010585,0.03160513953711766,0.04080144613355045,0.005389267186115945,0.012526211494620715,0.03330118999888101,0.00986034397131388,0.04540437850596958,0.04583152946525524,0.06740008699012585,0.022075094987573776,0.0,0.0,0.06109126839560395,0.060294248388118935,0.0455387364331106,0.05392945767426326,0.0,0.04353785632973699,0.03952465543470466
2016-01-01 09:00:00,0.08072675522605784,0.029267123680533382,0.05819212223781765,0.10316391214771616,0.15052170678850246,0.057274874315651286,0.010726612806937583,0.03988295240733297,0.009681682048209139,0.05007366436462637,0.0415597145953828,0.09853249605551202,0.07079748162629984,0.0029801729051379833,0.08610047993909457,0.04745528920781075,0.058453321772263755,0.025819338636147715,0.04321740783074062,0.044599505067715574,0.05188473724770665,0.05864618086164113,0.05993622726994689,0.10265383466764579,0.06568374666539585,0.004029081279875395,0.0107715688322965,0.07643905775331711,0.08509062627756084,0.061875007802132315,0.06805590176290169,0.0013114783978476375,0.06140178309262324,0.06513935786509861
2016-01-01 10:00:00,0.09747775025553335,0.05203308736305159,0.06195543197311685,0.12030893651503805,0.14048832610555584,0.07455927575554905,0.023141733471245447,0.045217375529229165,0.011722389478176122,0.08184757751585729,0.06183457593574748,0.10534341434111588,0.08016884320815099,0.01695025947392392,0.10198376094330283,0.0521126535572175,0.06354414762169254,0.049543870620222204,0.06130188010373988,0.05085669094041167,0.10719270893654079,0.0632412584347853,0.06854854781127946,0.12035854944925925,0.1048499099529053,0.0074847809094068865,0.030197706238432803,0.08554417658114342,0.10090318158334842,0.06982159109560912,0.07549915863757294,0.00700409134221683,0.0730050804763574,0.07220938274108654
2016-01-01 11:00:00,0.09185352192590446,0.0664082245427243,0.05508798876830371,0.11785768086690325,0.11388535183103844,0.07390307411807746,0.030618240412148463,0.036233876363026926,0.007144612909127211,0.09912232123278038,0.06853398769567072,0.09569077245929049,0.07696902996398892,0.024728514114820865,0.10476868849475064,0.043311706302800734,0.05655240255841389,0.06144294287496259,0.0676579590707433,0.050360193515527334,0.13713221691392236,0.05826462477462528,0.06620195573609063,0.10966217540028098,0.13099516870451236,0.007863150981047609,0.04311264035837898,0.0810267555788079,0.10781149544004022,0.06407833679628881,0.07603944977829172,0.01035175381076206,0.07538195309829096,0.07186668683682482
2016-01-01 12:00:00,0.07571665350507846,0.06338770074060925,0.03993004467781103,0.0992631417762098,0.07352136787027112,0.06063058033015986,0.02850909862724959,0.014790652462623724,0.0,0.09813208947081385,0.06113037193633009,0.07361944457617271,0.06352118049289665,0.02288711874270221,0.09685058259112446,0.022975974437898325,0.03355133556154418,0.06461657527214416,0.05743470542070471,0.04135513122473649,0.14271205651864377,0.04481669438571122,0.054766797017402724,0.08647168640017838,0.13838639221218313,0.004730790497870783,0.04723037965853711,0.06620936098398755,0.10054448281836087,0.04997065905373105,0.07742416174752835,0.008217286421345435,0.06718298318926712,0.0672726377882239
